   1.000000000000000   0.751267059305653
   2.000000000000000   0.255095115459269
   3.000000000000000   0.505957051665142
   4.000000000000000   0.699076722656686
   5.000000000000000   0.890903252535798
   6.000000000000000   0.959291425205444
   7.000000000000000   0.547215529963803
   8.000000000000000   0.138624442828679
   9.000000000000000   0.149294005559057
  10.000000000000000   0.257508254123736
  11.000000000000000   0.840717255983663
  12.000000000000000   0.254282178971531
  13.000000000000000   0.814284826068816
  14.000000000000000   0.243524968724989
  15.000000000000000   0.929263623187228
  16.000000000000000   0.349983765984809
  17.000000000000000   0.196595250431208
  18.000000000000000   0.251083857976031
  19.000000000000000   0.616044676146639
  20.000000000000000   0.473288848902729
  21.000000000000000   0.351659507062997
  22.000000000000000   0.830828627896291
  23.000000000000000   0.585264091152724
  24.000000000000000   0.549723608291140
  25.000000000000000   0.917193663829810
  26.000000000000000   0.285839018820374
  27.000000000000000   0.757200229110721
  28.000000000000000   0.753729094278495
  29.000000000000000   0.380445846975357
  30.000000000000000   0.567821640725221
    31     0
    32     0
    33     0
    34     0
    35     0
    36     0
    37     0
    38     0
    39     0
    40     0
    41     0
    42     0
    43     0
    44     0
    45     0
    46     0
    47     0
    48     0
    49     0
    50     0
    51     0
    52     0
    53     0
    54     0
    55     0
    56     0
    57     0
    58     0
    59     0
    60     0
